,cum_return,SR,SR_BTC,MD,Vol
0,0.3169416977276344,-11.076547804098707,-8.688369754372708,0.6890178774794079,0.0037432526785565563
1,0.4253211755453468,-9.268188068184722,-7.2577697778317996,0.5825218972252271,0.003328474996872593
2,0.5347217955767325,-8.96583265416215,-6.278372624496147,0.4678081621021438,0.0025194695470355318
3,0.6968496214870485,-8.852874244761638,-4.85655909736087,0.29940778675707247,0.0014721957963424784
4,0.8424145404532324,-6.316808848043898,-3.645504287282742,0.1493135915321514,0.0009795866851831831
5,0.9221591565295062,-3.5776445822619127,-3.0429463212647923,0.07256918583909899,0.0008173497975681657
6,0.9647607344589888,-1.5342782847614096,-2.7342723490509107,0.03619190216989754,0.0008437407037911633
7,0.9830136306092917,-0.7384652354848582,-2.607861720883315,0.022171906858756918,0.0008371529614506231
8,0.9904095319578717,-0.40577130874951317,-2.555595700325094,0.01911257676270528,0.0008569762191657082
9,0.9930788298966972,-0.2872044852572092,-2.535734953751008,0.019970793552925303,0.0008725995011075767
10,1.0008006011313875,0.03245834660293988,-2.4822524952636256,0.017535064976648362,0.0008896832323837422
11,1.0028831719317328,0.11389887188780246,-2.467712019766134,0.01725417501578319,0.0009121057356105092
12,1.010964240150371,0.42099251534786614,-2.412172724957226,0.01678907308629707,0.0009346596749228628
13,1.013685909306831,0.5147498706736406,-2.393425626027659,0.016328144102268682,0.0009528877703708411
14,1.0167149746444573,0.6159680236518056,-2.3723415328982798,0.015794235044069516,0.0009710964401207084
15,1.018229707826785,0.6638610813664144,-2.3617407328315774,0.01559637616733367,0.0009819584268098093
16,1.0194254407975538,0.7043971458864342,-2.353633966729774,0.015416669279060047,0.000985571764727141
17,1.0274445081322898,1.0161438471103943,-2.302274577640479,0.007992905562949515,0.000961451093287028
18,1.0286335377874416,1.055459232170137,-2.2943409733773903,0.00748190069790311,0.000965179690642389
19,1.0289759014207511,1.065814061667139,-2.291953025538647,0.007295081700195327,0.000967069159707235
20,1.0296133479898548,1.0898536964751706,-2.287848828516737,0.0072426636885807305,0.0009662426539740779
21,1.0296705855191493,1.1030272846312175,-2.288290535365191,0.007269604993285994,0.0009565212617934415
22,1.0299419176639537,1.111238248844478,-2.2864815371871945,0.007266142945729803,0.000958009251874751
23,1.0260600746309756,0.9643936726440331,-2.3103580473138043,0.007506296260635148,0.0009625921638904459
24,1.0243892205177112,0.8984147898659582,-2.3221014890179115,0.008553976146125741,0.0009678262802483518
25,1.0241337453344164,0.8708355590642552,-2.3241660332405507,0.007224234833609011,0.0009881419394785582
26,1.024340103787242,0.8667457185542373,-2.3235404160361073,0.0069250344679788745,0.0010011924302720766
27,1.0279219956058863,0.9825707439880905,-2.3014244613438777,0.006936709260680685,0.0010113656799623026
28,1.0299770417809928,1.0517246368635609,-2.2884142007798203,0.0068732817604891805,0.0010133898659196036
29,1.0294722392534987,1.0269723419668786,-2.2920746316639224,0.0068174661043259865,0.001020589720409933
30,1.03225535047072,1.1134904231960108,-2.2737839625528458,0.006798660710977789,0.001028780824413783
31,1.0328829780959112,1.1242890512718011,-2.2697661296526346,0.006962288166968311,0.0010384080584812205
32,1.0334515645867983,1.1374198721826039,-2.265948886901407,0.006972274041595727,0.001043879474640924
33,1.0330834527845936,1.1174309985107787,-2.2688799039660945,0.007177062251778943,0.0010510481966467683
34,1.0349890983972547,1.1765052273834304,-2.255648200925877,0.007004971168796392,0.001054797254633453
35,1.0313272039188177,1.0399935673918415,-2.2805495052664067,0.006934363862922899,0.0010702738543435992
36,1.032945296916202,1.090294206673842,-2.2694883396776104,0.006847817768532383,0.001072781900300281
37,1.0328287440034967,1.08261837074117,-2.269977102695962,0.0068607523664326875,0.0010766268999530507
38,1.033690273491348,1.1095651599561704,-2.2644011257087726,0.00681624688732152,0.0010775961530952595
39,1.0335472675941912,1.1028768781057863,-2.2653705005706577,0.006855368532776351,0.0010796043787948994
40,1.0339133163815015,1.1134353514602464,-2.262859559457371,0.006835588717964858,0.0010808426006071892
41,1.033951083989096,1.1138903109065874,-2.2627667033286833,0.0068081246690947506,0.0010815844651506283
42,1.0302786716404306,0.990512088340182,-2.287803670131185,0.006817508755352031,0.001086683248449984
43,1.0297675116485194,0.9721417817972186,-2.2937288622881837,0.0068479958053051515,0.0010887975882651621
44,1.0270609434171298,0.8780132668225217,-2.3168104218361543,0.009029854315639074,0.0010973628068995703
45,1.0291663687688832,0.9441885045114936,-2.3043331633727226,0.006921764263079333,0.001098715610234192
46,1.0294618076526543,0.9526363089199622,-2.3028218271610457,0.006977254244842301,0.0010998444653022089
47,1.0311974752851796,1.0075497561653568,-2.291341025859921,0.00682031872060429,0.0011002321686335009
48,1.0272543832501062,0.8781749725952347,-2.3162983818773166,0.008301033367424604,0.0011048990682084806
49,1.0280254449991795,0.8946270414614714,-2.3115352986056013,0.00886279202821949,0.001114844073684384
50,1.028774490120895,0.9147863573605797,-2.306112752043662,0.007918004596505712,0.0011190067124506938
51,1.0359491397222773,1.0993110904142602,-2.256985020224124,0.007123231520023032,0.0011592990873652588
52,1.0361933108504822,1.105172200837874,-2.255186721753206,0.006932008916577415,0.0011608456666629616
53,1.0352091080929398,1.0737654802727146,-2.26174321138751,0.007018442758294441,0.0011628649111828288
54,1.0356056811172574,1.0825489008171814,-2.2574837280515245,0.007381446467851438,0.0011661966854947014
55,1.0373785264814674,1.1311196320500303,-2.243495295284205,0.007696701607580403,0.0011706849393485182
56,1.0384151223660048,1.1601935672855843,-2.2364722342398613,0.006950873257212886,0.0011724111574564133
57,1.0388514975816878,1.171263485120485,-2.233003884322816,0.006973729910218385,0.0011742742173530148
58,1.0391342699723514,1.178470367748219,-2.230782206671481,0.006975684082961786,0.0011754264522800257
59,1.039314324082073,1.182689276469068,-2.229540482977857,0.006858269591119015,0.0011765196380934704
60,1.0395098173153785,1.1877899061066945,-2.227992694067875,0.006940927770576755,0.0011771811883459298
61,1.0327695193145037,0.9791674974320413,-2.270968134885057,0.01252806102146009,0.0011882612985570978
62,1.0386910686927573,1.1616723996041465,-2.2332409146160903,0.006813699165828635,0.0011791720305516806
63,1.0376880848272192,1.1309808645127197,-2.239426836512406,0.006822232896048996,0.0011803478695158354
64,1.041095681507927,1.233535098328276,-2.2175490831414635,0.006821751815618393,0.001178119632084922
65,1.0412776814760827,1.2387952410479601,-2.2162800148848905,0.006814844130691777,0.001178208825909541
66,1.0412876161475924,1.2387454680676238,-2.216194871970223,0.0068163819058096875,0.0011785340880480818
67,1.0413767835530414,1.2411131884767435,-2.2155141189372656,0.006825366750285777,0.0011787753250565134
68,1.0416327487688986,1.2487599585240428,-2.213717376528806,0.006814189911992452,0.0011786587692051364
69,1.0417311472716033,1.251618888392584,-2.213007401551732,0.0068129358291184605,0.0011786898260709461
70,1.041911855119273,1.256934997301903,-2.2117023641229427,0.00681600916357239,0.001178684201005873
71,1.041998456571416,1.259378280126897,-2.211083880215972,0.006811269876076165,0.0011787789087146494
72,1.0421572329038944,1.2640744515914337,-2.209932206084941,0.0068131926785376384,0.001178749049241091
73,1.0422546316094328,1.2669063203739543,-2.209244022594571,0.006810828118985257,0.0011787760296931283
