,cum_return,SR,SR_BTC,MD,Vol
0,0.21687825625540372,-12.771137775617971,-8.490988037907304,0.7809886888430386,0.004189553982831792
1,0.3006327773276215,-10.393694488219218,-6.976583589633627,0.696410419947026,0.004048004057682623
2,0.36978737483910945,-8.923770833850943,-6.037738194996512,0.6268872232797686,0.0039026007130000743
3,0.3977909285875094,-8.306545819703045,-5.6784659967708775,0.5985350136837544,0.0038849433356632664
4,0.4225112431022624,-7.771852081762406,-5.383170005971072,0.5736193643895525,0.0038806586930253796
5,0.4378402382476119,-7.504827560611132,-5.206320229468977,0.5581617047802511,0.003852496861507635
6,0.45855116995999806,-7.069353120927248,-4.984185580730945,0.5371975350474534,0.0038609442227388684
7,0.48064313889227017,-6.6763445552036345,-4.760603755197882,0.514871548714606,0.0038415013951031965
8,0.5038284946143151,-6.260051245126827,-4.531250406356864,0.4914315529048774,0.003833511362906493
9,0.520954154739351,-6.0126110684486695,-4.369713113910396,0.4741493069399728,0.003796658226703899
10,0.5314065140515057,-5.837647440822775,-4.275728164545847,0.46359819334291397,0.0037913229103159
11,0.5572626876951753,-5.388090005675472,-4.03037178430892,0.43747285112478707,0.0037989794317459763
12,0.5699634592259338,-5.183424113452519,-3.916168891576569,0.42464172697969227,0.003796784127721012
13,0.5913425366130467,-4.848333628056629,-3.7313913795501166,0.40304276253106797,0.003793318380855162
14,0.5997206257408997,-4.688294431468291,-3.6655990926895186,0.39456671435074187,0.0038177588532597446
15,0.6142184283981474,-4.559696837523371,-3.553614046325714,0.3799223459308597,0.00374204181282083
16,0.630382243611969,-4.360729151338357,-3.43248216683765,0.3636060800834122,0.003704252701872627
17,0.6447309098718919,-4.141447605633831,-3.3246003107039,0.34914807740220744,0.003710140355271292
18,0.6573128211409829,-4.001764473926619,-3.2300764219149025,0.3364208854153412,0.0036705736878199008
19,0.6701451223366293,-3.8677876593515217,-3.142896446321512,0.32348498790061364,0.003622726616881109
20,0.6743227032255188,-3.8373714326020405,-3.119669189160371,0.31926890581666234,0.003594748828058401
21,0.6897453434129591,-3.702074342472198,-3.0198524733273544,0.30367740395613707,0.0035122874916043104
22,0.6912103912601574,-3.7132023096301556,-3.015737714062259,0.3021675659125239,0.003481758022677141
23,0.7086554676611122,-3.5018026158529434,-2.9003717904096615,0.2845601290017704,0.003442773953752432
24,0.7205688699259583,-3.367709397769238,-2.824312007976549,0.2725132130128781,0.003406557157077977
25,0.7150864578704366,-3.39077711781563,-2.858670415155848,0.27808938313796583,0.003462233459123997
26,0.7312192278390539,-3.193238635548406,-2.742472798146875,0.26182522910537853,0.003431832663920436
27,0.7425587820551698,-3.127271974130389,-2.6853752290880655,0.25039608308257455,0.0033319608314390328
28,0.7445448753636303,-3.128346928152096,-2.6769719812658272,0.24841622505541971,0.0033009257224594422
29,0.7441755350600934,-3.126151774811655,-2.690121752440262,0.24876203162909272,0.0033087999354028666
30,0.7665934978412706,-2.8580122146547606,-2.5376032589863033,0.22615148913035676,0.003255693721989783
31,0.770578220109386,-2.7640978208231775,-2.513071280319028,0.22216747171163742,0.003300649728585486
32,0.7832446974348735,-2.623426133625605,-2.4301179827998753,0.20945693987132996,0.003260074581026131
33,0.8042814529911815,-2.3935405979881406,-2.3146850007128936,0.18823116831333386,0.003185546669368412
34,0.8198634806030091,-2.2042861487005085,-2.224309384976375,0.17254891627508384,0.0031543096758544853
35,0.8333888906639071,-2.033941873467403,-2.1419825343788554,0.15888874509496265,0.003136863156222519
36,0.8329859239234704,-2.0424519404482084,-2.156680346295783,0.15931105498154396,0.003132082646478084
37,0.8524856841037094,-1.8229029299250252,-2.039079043986794,0.13958786098979925,0.0030649343054915215
38,0.8606578874337253,-1.6673624560136586,-1.9862174987939127,0.13752881522755767,0.0031505373001615164
39,0.8666998427899176,-1.5872098164379957,-1.9429832031909262,0.12764448964345376,0.003155343064731
40,0.876120278899467,-1.463513428154226,-1.8946790230711903,0.13332450845756394,0.003163443668986131
41,0.8898633246685063,-1.2778054061082138,-1.8061919381496307,0.122571618579846,0.0031967902872068214
42,0.8973825789784479,-1.1682541240451487,-1.7603850428963805,0.11690429350225007,0.0032444251678189207
43,0.9085555724593481,-1.0367532604403034,-1.6965986216220257,0.11446803493362279,0.0032381323969875118
44,0.9042373979235806,-1.0518018471409374,-1.713550472449593,0.12293685181713476,0.0033503667353872346
45,0.9271387809947257,-0.8004579023562662,-1.5864538067633909,0.11169138302813975,0.003308544064099346
46,0.9366171793561139,-0.6890876434453912,-1.5330180687777812,0.10723214598489683,0.003326544785622385
47,0.9373932047517205,-0.6756707968351268,-1.5333562162997532,0.11192811533503655,0.00334969071186745
48,0.9550756871707045,-0.4783474877672791,-1.4324086713808093,0.1057494715420434,0.0033638431738859938
49,0.9586628023178438,-0.43921177097313446,-1.4128862062001124,0.10383263237207863,0.003364780932087041
50,0.9711869795100836,-0.3036705523072324,-1.3496341334655901,0.10161868869043544,0.003370343272783211
51,0.9804024510266404,-0.20293811758597055,-1.3002870727203202,0.10355706473963411,0.003414159204563992
52,0.9969348401065797,-0.031069599342078914,-1.2084826642540767,0.0977134626631756,0.0034589066773747464
53,1.0059990113181763,0.060962172215514525,-1.1651784783057184,0.09342003714660108,0.003434588758828255
54,1.0057277150951678,0.05658785172041403,-1.1643233679396139,0.1049955213109729,0.0035332333556627343
55,1.0247668574613267,0.23548530705671444,-1.0591021312882583,0.09773215735683649,0.003636960999469227
56,1.0230387712540858,0.2221949251231926,-1.0712873664718978,0.09489938398477327,0.003588596781169113
57,1.0298478146083208,0.2774505875571787,-1.0327216928823197,0.10185102531730705,0.003710903250316967
58,1.0517370096807337,0.47694861507812775,-0.92531327700853,0.09267558500349482,0.0037024144342915513
59,1.0593005640731472,0.5379846831038892,-0.8871587798791633,0.09025295746343509,0.003748643828240243
60,1.043542179959409,0.3871145042189497,-0.9567992555788741,0.0997310014066064,0.003854231270469561
61,1.0686983345324583,0.6079690721651976,-0.8387043375777741,0.08864041063103756,0.0038257113245261606
62,1.089488516850124,0.7756687031595738,-0.7429966033521014,0.08441629255338068,0.003868135802186739
63,1.0930994982983608,0.7972341141448169,-0.7268077816389727,0.092083415574022,0.003908797377691038
