,cum_return,SR,SR_BTC,MD,Vol
0,0.9433682451581394,-0.5350389566986925,1.1404676023921936,0.1461307620109067,0.004060749875112915
1,0.9517077305984151,-0.4544661326063101,1.1622990737534697,0.146132204249957,0.004058950082854982
2,0.9517121647088674,-0.4544302066145131,1.1623123741652528,0.14612864612088516,0.0040588888797394645
3,0.9517081899200472,-0.4544566238016831,1.162298581914848,0.14613363843809268,0.004058995432070607
4,0.9517116589457331,-0.4544282135496426,1.1623094300840537,0.1461298681389943,0.004058950263812696
5,0.9517066770253162,-0.4544757858896096,1.1622958538100283,0.14613462323512882,0.004058954647586936
6,0.9517093826902346,-0.4544464285510912,1.1623027300932398,0.14613259763517616,0.004058983714505215
7,0.9517052722451589,-0.4544797208393537,1.1622892781690397,0.14613723627215214,0.00405904054343918
8,0.9517090978362301,-0.45444825443397174,1.162300877627376,0.14613266346893938,0.004058991951558473
9,0.9517051751794421,-0.45448019133768747,1.162290222672085,0.1461378001273671,0.004059044704725119
10,0.9517073517285888,-0.4544580076606265,1.1622937109838913,0.14613517243473362,0.0040590552958019695
11,0.9517092468179124,-0.45444271667050234,1.162300153075633,0.14613457365390914,0.004059028576178385
12,0.9517080967302283,-0.4544561567744432,1.1622983356334784,0.1461345072269502,0.004059007633176824
13,0.9517059683854517,-0.45449522709472506,1.1622989955803322,0.1461319340226711,0.00405884208008524
14,0.9517111609365575,-0.4544501778855825,1.1623127771991488,0.1461271364706268,0.0040587970000466
15,0.9517113046153406,-0.45444788890452054,1.1623129614472503,0.14612698479431907,0.004058805063086159
16,0.9517114082829088,-0.4544468100796691,1.162313394614559,0.14612772117351502,0.004058805765589588
17,0.9517120500780895,-0.45443959674875417,1.1623141676572586,0.14612700538858547,0.0040588148881230395
18,0.9517141847535417,-0.45442045830043365,1.162320792539618,0.146126092249506,0.004058801879053886
19,0.9517152088351956,-0.45441220596587245,1.1623234779667972,0.14612441219919425,0.004058787339400126
20,0.9517124392814578,-0.45443945013506576,1.1623170233528846,0.14612655128131913,0.004058782660256077
21,0.9517115949276488,-0.4544494719764921,1.1623150001026827,0.1461261616441879,0.004058765908814378
